data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
BreastCancer,gbm,hjn,FALSE,resub,class,27.5350916385651,1,0.964860907759883,0.962347808059105
BreastCancer,gbm,hjn,FALSE,resub,class,23.4130294322968,1,0.970717423133236,0.968784160729767
BreastCancer,gbm,hjn,FALSE,resub,class,23.1819581985474,1,0.969253294289897,0.967658034603641
BreastCancer,gbm,hjn,FALSE,resub,class,22.9207565784454,1,0.967789165446559,0.966531908477515
BreastCancer,gbm,hjn,FALSE,resub,class,22.9554944038391,1,0.970717423133236,0.968784160729767
BreastCancer,gbm,hjn,FALSE,resub,class,22.6144342422485,1,0.967789165446559,0.966531908477515
BreastCancer,gbm,hjn,FALSE,resub,class,22.3915846347809,1,0.963396778916545,0.9602557578499
BreastCancer,gbm,hjn,FALSE,resub,class,22.3915314674377,1,0.972181551976574,0.970876210938972
BreastCancer,gbm,hjn,FALSE,resub,class,22.6311755180359,1,0.967789165446559,0.965565984394436
BreastCancer,gbm,hjn,FALSE,resub,class,22.5973317623138,1,0.973645680819912,0.972002337065099
