data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
BreastCancer,gbm,ga,TRUE,10,class,94.2912120819092,0.979296066252588,0.967789165446559,0.965565984394436
BreastCancer,gbm,ga,TRUE,10,class,117.713329076767,0.981366459627329,0.972181551976574,0.970876210938972
BreastCancer,gbm,ga,TRUE,10,class,132.745657682419,0.981366459627329,0.969253294289897,0.965726186437484
BreastCancer,gbm,ga,TRUE,10,class,67.675164937973,0.981366459627329,0.969253294289897,0.966692110520562
BreastCancer,gbm,ga,TRUE,10,class,80.9922482967377,0.979296066252588,0.966325036603221,0.962508010102152
BreastCancer,gbm,ga,TRUE,10,class,56.5467894077301,0.979296066252588,0.972181551976574,0.970876210938972
BreastCancer,gbm,ga,TRUE,10,class,86.8896014690399,0.977225672877847,0.969253294289897,0.967658034603641
BreastCancer,gbm,ga,TRUE,10,class,116.168360710144,0.981366459627329,0.967789165446559,0.964600060311357
BreastCancer,gbm,ga,TRUE,10,class,67.7036466598511,0.977225672877847,0.967789165446559,0.965565984394436
BreastCancer,gbm,ga,TRUE,10,class,39.2664561271667,0.979296066252588,0.964860907759883,0.960415959892947
