data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
BreastCancer,svm,hjn,0.5,10,auc,1.50629019737244,0.998422470180839,0.964860907759883,0.994854687323307
BreastCancer,svm,hjn,0.5,10,auc,1.15472006797791,0.996234772978959,0.95900439238653,0.991754306607863
BreastCancer,svm,hjn,0.5,10,auc,1.3633873462677,0.998323456019963,0.966325036603221,0.994166760903163
BreastCancer,svm,hjn,0.5,10,auc,2.11351680755615,0.99593946105574,0.95900439238653,0.990161709826982
BreastCancer,svm,hjn,0.5,10,auc,1.67745471000671,0.998258762964645,0.966325036603221,0.993290361491198
BreastCancer,svm,hjn,0.5,10,auc,1.42892861366272,0.998902263608146,0.964860907759883,0.994816992724943
BreastCancer,svm,hjn,0.5,10,auc,1.17877626419067,0.996743295019157,0.95900439238653,0.991377360624223
BreastCancer,svm,hjn,0.5,10,auc,1.49898648262024,0.997650481091967,0.963396778916545,0.991810848505409
BreastCancer,svm,hjn,0.5,10,auc,1.69807839393616,0.995400691735963,0.947291361639824,0.987287496701723
BreastCancer,svm,hjn,0.5,10,auc,1.84402561187744,0.996703703703704,0.956076134699854,0.990067473331072
