data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
BreastCancer,ada,ga,250,10,class,212.386316299438,0.979214780600462,0.964860907759883,0.991735459308681
BreastCancer,ada,ga,250,10,class,315.051447868347,0.979214780600462,0.967789165446559,0.991678917411135
BreastCancer,ada,ga,250,10,class,385.02249288559,0.983833718244804,0.963396778916545,0.988102642391345
BreastCancer,ada,ga,250,10,class,224.071705818176,0.981524249422633,0.972181551976574,0.992583587771872
BreastCancer,ada,ga,250,10,class,248.180981397629,0.983833718244804,0.961932650073206,0.99232443740812
BreastCancer,ada,ga,250,10,class,201.112747192383,0.979214780600462,0.973645680819912,0.99236684383128
BreastCancer,ada,ga,250,10,class,190.023892879486,0.979214780600462,0.969253294289897,0.992555316823099
BreastCancer,ada,ga,250,10,class,290.355858564377,0.983833718244804,0.967789165446559,0.992809755362057
BreastCancer,ada,ga,250,10,class,280.083788871765,0.981524249422633,0.960468521229868,0.988837687059445
BreastCancer,ada,ga,250,10,class,194.719527482986,0.983833718244804,0.970717423133236,0.994958347468808
